timestamp,node_id,image_id,algorithm,profile,psnr_db,ssim,mask_iou,mask_dice,mask_ref_source,cpu_time_ms,memory_kb,compressed_bytes,compression_ratio
2026-09-04T01:32:49.481376,pi-test-01,img_6231,JPEG2000-ROI,-,40.064,0.9665,0.3811,0.5519,sam_uploaded,1070.528,9520.0,160083.0,5.76
2026-09-04T01:32:52.600455,pi-test-01,img_6232,JPEG,-,39.075,0.9512,,,n/a,141.674,512.0,31756.0,29.02
2026-09-04T01:32:52.600455,pi-test-01,img_6232,JPEG2000-ROI,-,40.072,0.9667,0.3019,0.4638,sam_uploaded,1070.643,9520.0,160620.0,5.74
2026-09-04T01:32:55.771981,pi-test-01,img_6233,JPEG,-,38.631,0.9511,,,n/a,142.857,512.0,35874.0,25.69
2026-09-04T01:32:55.771981,pi-test-01,img_6233,JPEG2000-ROI,-,39.698,0.9683,0.3568,0.526,sam_uploaded,1073.544,9512.0,160506.0,5.74
2026-09-04T01:32:58.961099,pi-test-01,img_6234,JPEG,-,38.63,0.9511,,,n/a,143.112,512.0,35876.0,25.69
2026-09-04T01:32:58.961099,pi-test-01,img_6234,JPEG2000-ROI,-,39.696,0.9689,0.3687,0.5387,sam_uploaded,1075.493,9524.0,160225.0,5.75
2026-09-04T01:33:02.153555,pi-test-01,img_6235,JPEG,-,38.63,0.9511,,,n/a,142.711,512.0,35957.0,25.63
2026-09-04T01:33:02.153555,pi-test-01,img_6235,JPEG2000-ROI,-,39.809,0.9693,0.3892,0.5603,sam_uploaded,1074.459,9604.0,160233.0,5.75
2026-09-04T01:33:05.692759,pi-test-01,img_6236,JPEG,-,38.631,0.9511,,,n/a,142.685,512.0,35942.0,25.64
2026-09-04T01:33:05.692759,pi-test-01,img_6236,JPEG2000-ROI,-,39.942,0.9694,0.3836,0.5545,sam_uploaded,1074.597,9604.0,160580.0,5.74
2026-09-04T01:33:08.897554,pi-test-01,img_6237,JPEG,-,37.601,0.949,,,n/a,144.212,512.0,42137.0,21.87
2026-09-04T01:33:08.897554,pi-test-01,img_6237,JPEG2000-ROI,-,35.291,0.9334,0.3925,0.5637,sam_uploaded,1122.398,9520.0,160547.0,5.74
2026-09-04T01:33:12.153693,pi-test-01,img_6238,JPEG,-,37.602,0.949,,,n/a,145.1,512.0,42116.0,21.88
2026-09-04T01:33:12.153693,pi-test-01,img_6238,JPEG2000-ROI,-,35.329,0.9342,0.4041,0.5756,sam_uploaded,1082.55,9512.0,160503.0,5.74
2026-09-04T01:33:15.335232,pi-test-01,img_6239,JPEG,-,37.602,0.949,,,n/a,143.192,512.0,42189.0,21.84
2026-09-04T01:33:15.335232,pi-test-01,img_6239,JPEG2000-ROI,-,35.324,0.9334,0.4098,0.5813,sam_uploaded,1093.455,9516.0,160424.0,5.74
2026-09-04T01:33:18.529092,pi-test-01,img_6240,JPEG,-,37.601,0.949,,,n/a,144.723,512.0,42193.0,21.84
2026-09-04T01:33:18.529092,pi-test-01,img_6240,JPEG2000-ROI,-,35.275,0.9323,0.3805,0.5513,sam_uploaded,1086.457,9512.0,160187.0,5.75
2026-09-04T01:33:21.855667,pi-test-01,img_6241,JPEG,-,35.925,0.9465,,,n/a,149.211,512.0,52469.0,17.56
2026-09-04T01:33:21.855667,pi-test-01,img_6241,JPEG2000-ROI,-,32.213,0.8957,0.5026,0.6689,sam_uploaded,1108.943,9524.0,160574.0,5.74
2026-09-04T01:33:25.111213,pi-test-01,img_6242,JPEG,-,35.926,0.9465,,,n/a,147.413,512.0,52486.0,17.56
2026-09-04T01:33:25.111213,pi-test-01,img_6242,JPEG2000-ROI,-,32.147,0.8957,0.501,0.6675,sam_uploaded,1110.141,9492.0,160528.0,5.74
2026-09-04T01:33:28.345465,pi-test-01,img_6243,JPEG,-,35.926,0.9465,,,n/a,149.122,512.0,52500.0,17.55
2026-09-04T01:33:28.345465,pi-test-01,img_6243,JPEG2000-ROI,-,32.185,0.8953,0.5005,0.6671,sam_uploaded,1110.871,9516.0,160570.0,5.74
2026-09-04T01:33:31.596593,pi-test-01,img_6244,JPEG,-,35.925,0.9465,,,n/a,167.97,512.0,52516.0,17.55
2026-09-04T01:33:31.596593,pi-test-01,img_6244,JPEG2000-ROI,-,32.203,0.8969,0.4892,0.657,sam_uploaded,1108.395,9492.0,160547.0,5.74
2026-09-04T01:33:34.606157,pi-test-01,img_6245,JPEG,-,39.51,0.942,,,n/a,139.038,512.0,23599.0,39.05
2026-09-04T01:33:34.606157,pi-test-01,img_6245,JPEG2000-ROI,-,37.924,0.9196,0.1744,0.297,sam_uploaded,969.967,9520.0,83802.0,11.0
2026-09-04T01:33:37.549510,pi-test-01,img_6246,JPEG,-,39.511,0.9421,,,n/a,151.811,512.0,23592.0,39.06
2026-09-04T01:33:37.549510,pi-test-01,img_6246,JPEG2000-ROI,-,37.957,0.9196,0.1725,0.2943,sam_uploaded,938.205,9512.0,83596.0,11.02
2026-09-04T01:33:40.515320,pi-test-01,img_6247,JPEG,-,39.511,0.9421,,,n/a,139.261,512.0,23604.0,39.04
2026-09-04T01:33:40.515320,pi-test-01,img_6247,JPEG2000-ROI,-,37.853,0.919,0.1687,0.2886,sam_uploaded,944.84,9512.0,83696.0,11.01
2026-09-04T01:33:43.623605,pi-test-01,img_6248,JPEG,-,39.51,0.942,,,n/a,140.37,512.0,23611.0,39.03
2026-09-04T01:33:43.623605,pi-test-01,img_6248,JPEG2000-ROI,-,37.877,0.9188,0.1651,0.2834,sam_uploaded,937.498,9520.0,83642.0,11.02
2026-09-04T01:33:46.746562,pi-test-01,img_6249,JPEG,-,37.318,0.95,,,n/a,157.511,512.0,36519.0,25.24
2026-09-04T01:33:46.746562,pi-test-01,img_6249,JPEG2000-ROI,-,32.882,0.8813,0.19,0.3193,sam_uploaded,1026.868,9520.0,131318.0,7.02
2026-09-04T01:33:49.804482,pi-test-01,img_6250,JPEG,-,37.318,0.95,,,n/a,140.726,512.0,36549.0,25.22
2026-09-04T01:33:49.804482,pi-test-01,img_6250,JPEG2000-ROI,-,32.919,0.8815,0.1853,0.3127,sam_uploaded,1030.542,9524.0,130831.0,7.04
2026-09-04T01:33:52.904719,pi-test-01,img_6251,JPEG,-,37.318,0.95,,,n/a,142.215,512.0,36541.0,25.22
2026-09-04T01:33:52.904719,pi-test-01,img_6251,JPEG2000-ROI,-,32.915,0.8819,0.1935,0.3243,sam_uploaded,1021.873,9524.0,130951.0,7.04
2026-09-04T01:33:56.472791,pi-test-01,img_6252,JPEG,-,37.318,0.95,,,n/a,142.311,512.0,36531.0,25.23
2026-09-04T01:33:56.472791,pi-test-01,img_6252,JPEG2000-ROI,-,32.912,0.8815,0.1896,0.3188,sam_uploaded,1030.092,9516.0,131080.0,7.03
2026-09-04T01:33:59.393834,pi-test-01,img_6253,JPEG,-,38.823,0.9487,,,n/a,140.468,512.0,27446.0,33.58
2026-09-04T01:33:59.393834,pi-test-01,img_6253,JPEG2000-ROI,-,35.114,0.9065,0.1429,0.25,sam_uploaded,930.296,9520.0,71378.0,12.91
2026-09-04T01:34:02.365679,pi-test-01,img_6254,JPEG,-,38.826,0.9487,,,n/a,138.577,512.0,27470.0,33.55
2026-09-04T01:34:02.365679,pi-test-01,img_6254,JPEG2000-ROI,-,35.082,0.9061,0.1309,0.2315,sam_uploaded,924.516,9516.0,71298.0,12.93
2026-09-04T01:34:05.336170,pi-test-01,img_6255,JPEG,-,38.826,0.9487,,,n/a,139.476,512.0,27438.0,33.59
2026-09-04T01:34:05.336170,pi-test-01,img_6255,JPEG2000-ROI,-,35.073,0.9057,0.133,0.2348,sam_uploaded,945.529,9520.0,71182.0,12.95
2026-09-04T01:34:08.399846,pi-test-01,img_6256,JPEG,-,38.823,0.9487,,,n/a,140.208,512.0,27421.0,33.61
2026-09-04T01:34:08.399846,pi-test-01,img_6256,JPEG2000-ROI,-,35.12,0.9068,0.1726,0.2943,sam_uploaded,932.071,9520.0,71496.0,12.89
2026-09-04T01:34:11.530491,pi-test-01,img_6257,JPEG,-,40.592,0.9526,,,n/a,135.385,512.0,17288.0,53.31
2026-09-04T01:34:11.530491,pi-test-01,img_6257,JPEG2000-ROI,-,39.331,0.9377,0.022,0.0431,sam_uploaded,851.422,9508.0,37282.0,24.72
2026-09-04T01:34:14.371338,pi-test-01,img_6258,JPEG,-,40.593,0.9526,,,n/a,135.746,512.0,17276.0,53.35
2026-09-04T01:34:14.371338,pi-test-01,img_6258,JPEG2000-ROI,-,39.283,0.9377,0.0205,0.0402,sam_uploaded,839.738,9516.0,36936.0,24.95
2026-09-04T01:34:17.166186,pi-test-01,img_6259,JPEG,-,40.593,0.9526,,,n/a,154.489,512.0,17301.0,53.27
2026-09-04T01:34:17.166186,pi-test-01,img_6259,JPEG2000-ROI,-,39.312,0.9379,0.0214,0.042,sam_uploaded,849.078,9520.0,37311.0,24.7
2026-09-04T01:34:19.931628,pi-test-01,img_6260,JPEG,-,40.592,0.9526,,,n/a,136.223,512.0,17325.0,53.19
2026-09-04T01:34:19.931628,pi-test-01,img_6260,JPEG2000-ROI,-,39.309,0.9378,0.0197,0.0386,sam_uploaded,842.541,9516.0,37025.0,24.89
2026-09-04T01:34:22.839207,pi-test-01,img_6261,JPEG,-,38.756,0.9518,,,n/a,136.118,512.0,24306.0,37.92
2026-09-04T01:34:22.839207,pi-test-01,img_6261,JPEG2000-ROI,-,36.399,0.9194,0.1098,0.1978,sam_uploaded,918.771,9504.0,66268.0,13.91
2026-09-04T01:34:26.197595,pi-test-01,img_6262,JPEG,-,38.747,0.9518,,,n/a,136.422,512.0,24287.0,37.95
2026-09-04T01:34:26.197595,pi-test-01,img_6262,JPEG2000-ROI,-,36.534,0.9213,0.1034,0.1874,sam_uploaded,906.416,9504.0,65646.0,14.04
2026-09-04T01:34:29.063273,pi-test-01,img_6263,JPEG,-,38.747,0.9518,,,n/a,135.965,512.0,24261.0,37.99
2026-09-04T01:34:29.063273,pi-test-01,img_6263,JPEG2000-ROI,-,36.473,0.9201,0.1017,0.1847,sam_uploaded,909.708,9516.0,65900.0,13.98
2026-09-04T01:34:31.889955,pi-test-01,img_6264,JPEG,-,38.756,0.9518,,,n/a,135.779,512.0,24293.0,37.94
2026-09-04T01:34:31.889955,pi-test-01,img_6264,JPEG2000-ROI,-,36.522,0.9208,0.105,0.1901,sam_uploaded,901.825,9508.0,65897.0,13.99
2026-09-04T01:34:35.095594,pi-test-01,img_6265,JPEG,-,36.976,0.9461,,,n/a,141.824,512.0,39375.0,23.41
2026-09-04T01:34:35.095594,pi-test-01,img_6265,JPEG2000-ROI,-,32.944,0.8885,0.3408,0.5083,sam_uploaded,1069.434,9516.0,160089.0,5.76
2026-09-04T01:34:38.301396,pi-test-01,img_6266,JPEG,-,36.977,0.946,,,n/a,143.443,512.0,39367.0,23.41
2026-09-04T01:34:38.301396,pi-test-01,img_6266,JPEG2000-ROI,-,32.916,0.8886,0.366,0.5359,sam_uploaded,1052.909,9520.0,160295.0,5.75
2026-09-04T01:34:41.447415,pi-test-01,img_6267,JPEG,-,36.977,0.946,,,n/a,143.621,512.0,39352.0,23.42
2026-09-04T01:34:41.447415,pi-test-01,img_6267,JPEG2000-ROI,-,32.891,0.8883,0.3483,0.5166,sam_uploaded,1089.443,9508.0,160198.0,5.75
2026-09-04T01:34:44.604762,pi-test-01,img_6268,JPEG,-,36.976,0.9461,,,n/a,142.704,512.0,39367.0,23.41
2026-09-04T01:34:44.604762,pi-test-01,img_6268,JPEG2000-ROI,-,32.85,0.8879,0.3695,0.5397,sam_uploaded,1055.091,9524.0,160146.0,5.75
2026-09-04T01:34:47.662575,pi-test-01,img_6269,JPEG,-,36.241,0.9406,,,n/a,149.927,512.0,40321.0,22.86
2026-09-04T01:34:47.662575,pi-test-01,img_6269,JPEG2000-ROI,-,30.549,0.8405,0.1286,0.228,sam_uploaded,983.829,9512.0,95444.0,9.66
2026-09-04T01:34:50.678959,pi-test-01,img_6270,JPEG,-,36.241,0.9406,,,n/a,144.649,512.0,40323.0,22.86
2026-09-04T01:34:50.678959,pi-test-01,img_6270,JPEG2000-ROI,-,30.51,0.8411,0.1276,0.2263,sam_uploaded,1001.575,9516.0,96075.0,9.59
2026-09-04T01:34:53.741433,pi-test-01,img_6271,JPEG,-,36.241,0.9406,,,n/a,143.936,512.0,40273.0,22.88
2026-09-04T01:34:53.741433,pi-test-01,img_6271,JPEG2000-ROI,-,30.515,0.8405,0.1261,0.224,sam_uploaded,999.3,9512.0,95911.0,9.61
2026-09-04T01:34:56.893534,pi-test-01,img_6272,JPEG,-,36.241,0.9406,,,n/a,144.908,512.0,40311.0,22.86
2026-09-04T01:34:56.893534,pi-test-01,img_6272,JPEG2000-ROI,-,30.484,0.8393,0.1291,0.2287,sam_uploaded,1003.209,9516.0,95656.0,9.63
2026-09-04T01:35:00.077741,pi-test-01,img_6273,JPEG,-,38.206,0.9455,,,n/a,143.988,512.0,36421.0,25.3
2026-09-04T01:35:00.077741,pi-test-01,img_6273,JPEG2000-ROI,-,35.017,0.8997,0.3719,0.5421,sam_uploaded,1043.78,9504.0,160538.0,5.74
2026-09-04T01:35:03.290007,pi-test-01,img_6274,JPEG,-,38.204,0.9454,,,n/a,143.528,512.0,36404.0,25.32
2026-09-04T01:35:03.290007,pi-test-01,img_6274,JPEG2000-ROI,-,34.986,0.899,0.3803,0.551,sam_uploaded,1042.007,9516.0,160198.0,5.75
2026-09-04T01:35:06.430398,pi-test-01,img_6275,JPEG,-,38.204,0.9454,,,n/a,143.35,512.0,36407.0,25.31
2026-09-04T01:35:06.430398,pi-test-01,img_6275,JPEG2000-ROI,-,35.063,0.9017,0.3777,0.5483,sam_uploaded,1046.422,9396.0,160594.0,5.74
2026-09-04T01:35:09.596541,pi-test-01,img_6276,JPEG,-,38.206,0.9455,,,n/a,143.467,512.0,36445.0,25.29
2026-09-04T01:35:09.596541,pi-test-01,img_6276,JPEG2000-ROI,-,34.973,0.8982,0.3664,0.5363,sam_uploaded,1037.423,9520.0,160424.0,5.74
2026-09-04T01:35:12.791470,pi-test-01,img_6277,JPEG,-,37.611,0.9559,,,n/a,143.644,512.0,40837.0,22.57
2026-09-04T01:35:12.791470,pi-test-01,img_6277,JPEG2000-ROI,-,33.267,0.8985,0.2703,0.4256,sam_uploaded,1089.337,9512.0,160563.0,5.74
2026-09-04T01:35:15.964993,pi-test-01,img_6278,JPEG,-,37.612,0.9559,,,n/a,143.562,512.0,40847.0,22.56
2026-09-04T01:35:15.964993,pi-test-01,img_6278,JPEG2000-ROI,-,33.254,0.8989,0.2773,0.4342,sam_uploaded,1079.343,9520.0,160526.0,5.74
2026-09-04T01:35:19.243152,pi-test-01,img_6279,JPEG,-,37.612,0.9559,,,n/a,143.489,512.0,40863.0,22.55
2026-09-04T01:35:19.243152,pi-test-01,img_6279,JPEG2000-ROI,-,33.298,0.8988,0.2682,0.4229,sam_uploaded,1072.346,9376.0,160414.0,5.75
2026-09-04T01:35:22.397952,pi-test-01,img_6280,JPEG,-,37.611,0.9559,,,n/a,143.359,512.0,40849.0,22.56
2026-09-04T01:35:22.397952,pi-test-01,img_6280,JPEG2000-ROI,-,33.256,0.8991,0.2743,0.4305,sam_uploaded,1071.517,9520.0,160545.0,5.74
2026-09-04T01:35:25.540647,pi-test-01,img_6281,JPEG,-,37.628,0.9473,,,n/a,144.354,512.0,40452.0,22.78
2026-09-04T01:35:25.540647,pi-test-01,img_6281,JPEG2000-ROI,-,34.12,0.898,0.3755,0.546,sam_uploaded,1069.366,9520.0,160235.0,5.75
2026-09-04T01:35:28.767754,pi-test-01,img_6282,JPEG,-,37.633,0.9474,,,n/a,143.159,512.0,40444.0,22.79
2026-09-04T01:35:28.767754,pi-test-01,img_6282,JPEG2000-ROI,-,34.133,0.8999,0.3687,0.5387,sam_uploaded,1069.217,9520.0,160547.0,5.74
2026-09-04T01:35:31.941674,pi-test-01,img_6283,JPEG,-,37.633,0.9474,,,n/a,144.645,512.0,40458.0,22.78
2026-09-04T01:35:31.941674,pi-test-01,img_6283,JPEG2000-ROI,-,34.061,0.8992,0.3587,0.528,sam_uploaded,1064.216,9520.0,160176.0,5.75
2026-09-04T01:35:35.109593,pi-test-01,img_6284,JPEG,-,37.628,0.9473,,,n/a,143.666,512.0,40468.0,22.77
2026-09-04T01:35:35.109593,pi-test-01,img_6284,JPEG2000-ROI,-,34.27,0.9018,0.3761,0.5466,sam_uploaded,1069.592,9512.0,160272.0,5.75
2026-09-04T01:35:38.288431,pi-test-01,img_6285,JPEG,-,38.537,0.9424,,,n/a,140.99,512.0,30940.0,29.79
2026-09-04T01:35:38.288431,pi-test-01,img_6285,JPEG2000-ROI,-,37.416,0.9273,0.4742,0.6433,sam_uploaded,1082.661,9520.0,160590.0,5.74
2026-09-04T01:35:41.539884,pi-test-01,img_6286,JPEG,-,38.537,0.9424,,,n/a,141.002,512.0,30944.0,29.78
2026-09-04T01:35:41.539884,pi-test-01,img_6286,JPEG2000-ROI,-,37.451,0.9268,0.4833,0.6517,sam_uploaded,1053.267,9408.0,160575.0,5.74
2026-09-04T01:35:44.660815,pi-test-01,img_6287,JPEG,-,38.537,0.9424,,,n/a,140.808,512.0,30967.0,29.76
2026-09-04T01:35:44.660815,pi-test-01,img_6287,JPEG2000-ROI,-,37.489,0.9274,0.4862,0.6543,sam_uploaded,1067.011,9524.0,160621.0,5.74
2026-09-04T01:35:47.808185,pi-test-01,img_6288,JPEG,-,38.537,0.9424,,,n/a,140.669,512.0,30949.0,29.78
2026-09-04T01:35:47.808185,pi-test-01,img_6288,JPEG2000-ROI,-,37.388,0.9266,0.4459,0.6168,sam_uploaded,1052.176,9520.0,160557.0,5.74
2026-09-04T01:35:50.811180,pi-test-01,img_6289,JPEG,-,38.17,0.9528,,,n/a,148.666,512.0,32557.0,28.31
2026-09-04T01:35:50.811180,pi-test-01,img_6289,JPEG2000-ROI,-,34.229,0.8967,0.1062,0.192,sam_uploaded,959.78,9512.0,100066.0,9.21
2026-09-04T01:35:53.915910,pi-test-01,img_6290,JPEG,-,38.173,0.9528,,,n/a,141.263,512.0,32558.0,28.31
2026-09-04T01:35:53.915910,pi-test-01,img_6290,JPEG2000-ROI,-,34.155,0.8956,0.0974,0.1776,sam_uploaded,992.248,9516.0,99835.0,9.23
2026-09-04T01:35:56.998404,pi-test-01,img_6291,JPEG,-,38.173,0.9528,,,n/a,142.412,512.0,32519.0,28.34
2026-09-04T01:35:56.998404,pi-test-01,img_6291,JPEG2000-ROI,-,34.296,0.8972,0.1028,0.1865,sam_uploaded,957.564,9492.0,99664.0,9.25
2026-09-04T01:36:00.065152,pi-test-01,img_6292,JPEG,-,38.17,0.9528,,,n/a,142.799,512.0,32490.0,28.37
2026-09-04T01:36:00.065152,pi-test-01,img_6292,JPEG2000-ROI,-,34.31,0.8966,0.1021,0.1853,sam_uploaded,970.824,9428.0,100300.0,9.19
2026-09-04T01:36:03.261751,pi-test-01,img_6293,JPEG,-,37.211,0.9502,,,n/a,143.395,512.0,39790.0,23.16
2026-09-04T01:36:03.261751,pi-test-01,img_6293,JPEG2000-ROI,-,32.879,0.8887,0.2678,0.4225,sam_uploaded,1067.911,9520.0,160528.0,5.74
2026-09-04T01:36:06.442744,pi-test-01,img_6294,JPEG,-,37.21,0.9502,,,n/a,143.32,512.0,39774.0,23.17
2026-09-04T01:36:06.442744,pi-test-01,img_6294,JPEG2000-ROI,-,32.839,0.8884,0.2597,0.4123,sam_uploaded,1051.71,9288.0,160612.0,5.74
2026-09-04T01:36:09.701645,pi-test-01,img_6295,JPEG,-,37.21,0.9502,,,n/a,143.128,512.0,39768.0,23.17
2026-09-04T01:36:09.701645,pi-test-01,img_6295,JPEG2000-ROI,-,32.938,0.8889,0.2894,0.4488,sam_uploaded,1074.859,9516.0,160501.0,5.74
2026-09-04T01:36:12.824974,pi-test-01,img_6296,JPEG,-,37.211,0.9502,,,n/a,143.321,512.0,39768.0,23.17
2026-09-04T01:36:12.824974,pi-test-01,img_6296,JPEG2000-ROI,-,32.824,0.8889,0.271,0.4264,sam_uploaded,1047.238,9516.0,160566.0,5.74
2026-09-04T01:36:16.102842,pi-test-01,img_6297,JPEG,-,35.48,0.9466,,,n/a,148.724,512.0,51509.0,17.89
2026-09-04T01:36:16.102842,pi-test-01,img_6297,JPEG2000-ROI,-,29.898,0.8236,0.2416,0.3892,sam_uploaded,1086.903,9512.0,160596.0,5.74
2026-09-04T01:36:19.330313,pi-test-01,img_6298,JPEG,-,35.48,0.9466,,,n/a,146.778,512.0,51516.0,17.89
2026-09-04T01:36:19.330313,pi-test-01,img_6298,JPEG2000-ROI,-,30.029,0.8265,0.2379,0.3844,sam_uploaded,1080.353,9484.0,160514.0,5.74
2026-09-04T01:36:22.512704,pi-test-01,img_6299,JPEG,-,35.48,0.9466,,,n/a,147.892,512.0,51501.0,17.89
2026-09-04T01:36:22.512704,pi-test-01,img_6299,JPEG2000-ROI,-,29.909,0.8241,0.2472,0.3964,sam_uploaded,1085.943,9500.0,160491.0,5.74
2026-09-04T01:36:25.758648,pi-test-01,img_6300,JPEG,-,35.48,0.9466,,,n/a,147.319,512.0,51502.0,17.89
2026-09-04T01:36:25.758648,pi-test-01,img_6300,JPEG2000-ROI,-,29.94,0.824,0.2313,0.3757,sam_uploaded,1080.722,9516.0,160411.0,5.75
2026-09-04T01:36:28.883832,pi-test-01,img_6301,JPEG,-,38.396,0.9458,,,n/a,143.362,512.0,35422.0,26.02
2026-09-04T01:36:28.883832,pi-test-01,img_6301,JPEG2000-ROI,-,35.467,0.9088,0.3989,0.5703,sam_uploaded,1053.786,9520.0,160497.0,5.74
2026-09-04T01:36:32.038905,pi-test-01,img_6302,JPEG,-,38.397,0.9458,,,n/a,142.686,512.0,35435.0,26.01
2026-09-04T01:36:32.038905,pi-test-01,img_6302,JPEG2000-ROI,-,35.313,0.9063,0.385,0.556,sam_uploaded,1059.16,9400.0,160632.0,5.74
2026-09-04T01:36:35.225494,pi-test-01,img_6303,JPEG,-,38.397,0.9458,,,n/a,142.591,512.0,35427.0,26.01
2026-09-04T01:36:35.225494,pi-test-01,img_6303,JPEG2000-ROI,-,35.406,0.9081,0.3957,0.567,sam_uploaded,1069.367,9516.0,160528.0,5.74
2026-09-04T01:36:38.355928,pi-test-01,img_6304,JPEG,-,38.396,0.9458,,,n/a,142.499,512.0,35418.0,26.02
2026-09-04T01:36:38.355928,pi-test-01,img_6304,JPEG2000-ROI,-,35.494,0.9074,0.3763,0.5468,sam_uploaded,1053.777,9508.0,160620.0,5.74
2026-09-04T01:36:41.662427,pi-test-01,img_6305,JPEG,-,37.914,0.9538,,,n/a,142.974,512.0,37901.0,24.32
2026-09-04T01:36:41.662427,pi-test-01,img_6305,JPEG2000-ROI,-,33.074,0.8871,0.1394,0.2446,sam_uploaded,1009.861,9516.0,132149.0,6.97
2026-09-04T01:36:44.729420,pi-test-01,img_6306,JPEG,-,37.911,0.9538,,,n/a,143.132,512.0,37868.0,24.34
2026-09-04T01:36:44.729420,pi-test-01,img_6306,JPEG2000-ROI,-,33.046,0.8874,0.1752,0.2982,sam_uploaded,1010.37,9504.0,131539.0,7.01
2026-09-04T01:36:47.920454,pi-test-01,img_6307,JPEG,-,37.911,0.9538,,,n/a,142.571,512.0,37905.0,24.31
2026-09-04T01:36:47.920454,pi-test-01,img_6307,JPEG2000-ROI,-,33.154,0.8892,0.1416,0.248,sam_uploaded,1016.13,9524.0,131819.0,6.99
2026-09-04T01:36:50.995850,pi-test-01,img_6308,JPEG,-,37.914,0.9538,,,n/a,142.56,512.0,37916.0,24.31
2026-09-04T01:36:50.995850,pi-test-01,img_6308,JPEG2000-ROI,-,32.991,0.8862,0.1332,0.2351,sam_uploaded,1005.242,9516.0,132019.0,6.98
2026-09-04T01:36:54.126905,pi-test-01,img_6309,JPEG,-,37.543,0.9513,,,n/a,144.163,512.0,40744.0,22.62
2026-09-04T01:36:54.126905,pi-test-01,img_6309,JPEG2000-ROI,-,34.447,0.9158,0.3117,0.4752,sam_uploaded,1075.268,9500.0,160397.0,5.75
2026-09-04T01:36:57.338231,pi-test-01,img_6310,JPEG,-,37.541,0.9514,,,n/a,143.584,512.0,40762.0,22.61
2026-09-04T01:36:57.338231,pi-test-01,img_6310,JPEG2000-ROI,-,34.462,0.9149,0.3007,0.4624,sam_uploaded,1073.278,9520.0,160136.0,5.76
2026-09-04T01:37:00.519497,pi-test-01,img_6311,JPEG,-,37.541,0.9514,,,n/a,142.319,512.0,40739.0,22.62
2026-09-04T01:37:00.519497,pi-test-01,img_6311,JPEG2000-ROI,-,34.413,0.915,0.3229,0.4882,sam_uploaded,1072.482,9464.0,160249.0,5.75
2026-09-04T01:37:03.689195,pi-test-01,img_6312,JPEG,-,37.543,0.9513,,,n/a,143.067,512.0,40721.0,22.63
2026-09-04T01:37:03.689195,pi-test-01,img_6312,JPEG2000-ROI,-,34.497,0.9139,0.4086,0.5801,sam_uploaded,1079.426,9392.0,160463.0,5.74
2026-09-04T01:37:06.849771,pi-test-01,img_6313,JPEG,-,38.317,0.9418,,,n/a,141.276,512.0,32401.0,28.44
2026-09-04T01:37:06.849771,pi-test-01,img_6313,JPEG2000-ROI,-,36.6,0.9158,0.3648,0.5346,sam_uploaded,1050.862,9512.0,160101.0,5.76
2026-09-04T01:37:10.024085,pi-test-01,img_6314,JPEG,-,38.32,0.9418,,,n/a,141.457,512.0,32366.0,28.47
2026-09-04T01:37:10.024085,pi-test-01,img_6314,JPEG2000-ROI,-,36.622,0.9165,0.3383,0.5055,sam_uploaded,1055.028,9524.0,160579.0,5.74
2026-09-04T01:37:13.301658,pi-test-01,img_6315,JPEG,-,38.32,0.9418,,,n/a,140.884,512.0,32415.0,28.43
2026-09-04T01:37:13.301658,pi-test-01,img_6315,JPEG2000-ROI,-,36.554,0.9155,0.3556,0.5246,sam_uploaded,1104.74,9520.0,160318.0,5.75
2026-09-04T01:37:16.409113,pi-test-01,img_6316,JPEG,-,38.317,0.9418,,,n/a,141.854,512.0,32405.0,28.44
2026-09-04T01:37:16.409113,pi-test-01,img_6316,JPEG2000-ROI,-,36.509,0.9156,0.3554,0.5244,sam_uploaded,1066.207,9508.0,160600.0,5.74
2026-09-04T01:37:19.469136,pi-test-01,img_6317,JPEG,-,37.674,0.9531,,,n/a,142.246,512.0,35051.0,26.29
2026-09-04T01:37:19.469136,pi-test-01,img_6317,JPEG2000-ROI,-,33.889,0.9056,0.1726,0.2944,sam_uploaded,1010.795,9384.0,137068.0,6.72
2026-09-04T01:37:22.634321,pi-test-01,img_6318,JPEG,-,37.673,0.9531,,,n/a,147.126,512.0,35031.0,26.31
2026-09-04T01:37:22.634321,pi-test-01,img_6318,JPEG2000-ROI,-,33.768,0.9044,0.1621,0.279,sam_uploaded,1018.044,9492.0,136608.0,6.75
2026-09-04T01:37:25.710701,pi-test-01,img_6319,JPEG,-,37.673,0.9531,,,n/a,141.81,512.0,35009.0,26.32
2026-09-04T01:37:25.710701,pi-test-01,img_6319,JPEG2000-ROI,-,33.794,0.9052,0.1743,0.2969,sam_uploaded,1021.089,9516.0,136411.0,6.76
2026-09-04T01:37:28.789636,pi-test-01,img_6320,JPEG,-,37.674,0.9531,,,n/a,141.309,512.0,35027.0,26.31
2026-09-04T01:37:28.789636,pi-test-01,img_6320,JPEG2000-ROI,-,33.879,0.9069,0.1785,0.303,sam_uploaded,1014.616,9508.0,137313.0,6.71
2026-09-04T01:37:31.844006,pi-test-01,img_6321,JPEG,-,37.695,0.9467,,,n/a,141.903,512.0,35809.0,25.74
2026-09-04T01:37:31.844006,pi-test-01,img_6321,JPEG2000-ROI,-,33.347,0.8799,0.1742,0.2968,sam_uploaded,1037.601,9520.0,113181.0,8.14
